TP53	1.000000e-16
PIK3CA	1.000000e-16
PTEN	1.000000e-16
BRAF	1.000000e-16
KRAS	1.000000e-16
ARID1A	1.000000e-16
IDH1	1.000000e-16
APC	1.000000e-16
CDKN2A	1.000000e-16
ATM	1.000000e-16
RB1	1.000000e-16
CTNNB1	1.000000e-16
FBXW7	1.000000e-16
SETD2	1.000000e-16
EP300	1.000000e-16
PIK3R1	1.000000e-16
NRAS	1.000000e-16
CIC	1.000000e-16
KEAP1	1.000000e-16
CDH1	1.000000e-16
SMAD4	1.000000e-16
STAG2	1.000000e-16
MAP3K1	1.000000e-16
CTCF	1.000000e-16
CASP8	1.000000e-16
HRAS	1.000000e-16
SMARCA4	1.110223e-16
RPL22	1.110223e-16
EGFR	2.220446e-16
NF2	2.220446e-16
BAP1	6.661338e-16
KDM6A	7.771561e-16
GATA3	9.992007e-16
NOTCH1	1.554312e-15
ARHGAP35	2.553513e-15
SLC35B2	2.775558e-15
NF1	3.774758e-15
KMT2C	9.436896e-15
ATRX	1.099121e-14
VHL	2.242651e-14
SF3B1	2.853273e-14
FUBP1	4.030110e-14
PBRM1	4.252154e-14
NFE2L2	5.895284e-14
FAT1	1.043610e-13
CREBBP	1.216804e-13
KMT2D	1.316725e-13
STK11	1.455502e-13
BRCA2	1.579847e-13
ELF3	1.860734e-13
BRCA1	2.523537e-13
CHD4	4.037881e-13
DOCK2	5.720979e-13
TTBK2	1.575073e-12
SOS1	1.891265e-12
EIF4G1	3.690381e-12
BCOR	4.158895e-12
MTOR	4.572343e-12
GTF2I	5.503709e-12
PRKDC	6.874057e-12
NSD1	2.584999e-11
SPOP	3.154466e-11
ATR	7.084089e-11
JAK1	1.244675e-10
AKT1	2.014651e-10
PCDHGA8	2.659019e-10
KDR	2.690331e-10
RASA1	2.931700e-10
U2AF1	3.035794e-10
FGFR2	4.377982e-10
GNAQ	5.128481e-10
SYNE1	1.218831e-09
MAP2K1	1.494482e-09
CDK12	1.506533e-09
ERBB2	1.568168e-09
KMT2A	2.351829e-09
BRD7	3.128567e-09
MYC	3.507906e-09
NIPBL	5.224706e-09
LZTR1	6.189655e-09
RAC1	6.737524e-09
LMAN1	8.660618e-09
IDH2	1.025190e-08
NRAP	1.141983e-08
CR2	1.423755e-08
BAZ2B	1.521127e-08
HLA-B	1.552204e-08
HLA-A	1.595691e-08
STAT4	1.795351e-08
RNF43	2.224467e-08
MED12	3.298793e-08
TGFBR2	4.620466e-08
PLEKHH2	8.560381e-08
MET	1.033181e-07
TRMT13	1.330958e-07
TEX14	1.699403e-07
GNA11	1.801404e-07
PPP2R1A	1.905726e-07
TG	3.977419e-07
PIK3CB	4.224655e-07
CUBN	4.411768e-07
SPTAN1	4.427852e-07
ACACB	6.511134e-07
TSC2	1.075733e-06
EIF1AX	1.419831e-06
CDK4	1.705544e-06
DAZAP1	1.884466e-06
MUC6	1.903063e-06
PTCH1	3.241083e-06
AMPD1	3.303655e-06
EPHA2	3.313335e-06
HMCN1	4.003307e-06
KIT	4.683451e-06
LAMC1	4.952894e-06
KRT222	5.592182e-06
SELP	6.744910e-06
ACVR2A	6.802293e-06
USP34	7.965192e-06
VPRBP	8.204583e-06
GPS2	8.565198e-06
TP53BP1	8.814913e-06
HIST1H3B	9.315661e-06
WTAP	9.539240e-06
RHOA	9.833177e-06
CTSF	1.098231e-05
PCBP1	1.283181e-05
PPP2R2D	1.626200e-05
RRAS2	1.638041e-05
FGFR3	1.787754e-05
INPPL1	1.800564e-05
LAMA3	1.834953e-05
CUL1	2.260005e-05
RBM14	2.283230e-05
PTPN11	2.453222e-05
TAF1D	2.513695e-05
GNB3	2.625646e-05
MAP2K4	2.776543e-05
DNMT3A	3.743924e-05
DYNC1I1	3.935957e-05
RNF111	4.277720e-05
ARID2	4.356947e-05
POLR2B	4.385327e-05
ZFP36L2	4.430412e-05
ZNF750	4.610950e-05
KANSL1	4.670448e-05
MYO9A	4.796988e-05
NUP93	4.807142e-05
KLF5	5.148503e-05
EEF1A1	5.408778e-05
NCOR1	5.983711e-05
RAB3GAP1	6.259280e-05
CPED1	6.309572e-05
NID2	6.773884e-05
COL1A1	7.133671e-05
CHD8	7.437194e-05
HIST1H2AK	7.712007e-05
WDR17	8.931592e-05
SBNO1	9.245935e-05
GPSM2	9.988391e-05
VPS13C	1.037466e-04
BCORL1	1.049128e-04
LARP1	1.053876e-04
COL5A3	1.056742e-04
SLC9C1	1.086945e-04
TTC3	1.113238e-04
ERBB3	1.115806e-04
INIP	1.197193e-04
ARIH2OS	1.214347e-04
AXIN1	1.219250e-04
DICER1	1.238543e-04
CYHR1	1.242879e-04
TREX2	1.250479e-04
TUBB3	1.250495e-04
MYH1	1.251278e-04
DST	1.251293e-04
RUNX1	1.257222e-04
UBR5	1.319096e-04
CUTC	1.327781e-04
ME3	1.412417e-04
POLQ	1.438304e-04
IKBKE	1.598150e-04
REV3L	1.687571e-04
ASXL2	1.868341e-04
TSPYL1	1.926360e-04
CDKN1A	1.998605e-04
CBFB	2.036171e-04
TSC1	2.116234e-04
CUL3	2.161997e-04
SALL4	2.258570e-04
FRYL	2.326851e-04
FOXA1	2.381018e-04
MPP6	2.434393e-04
CHD3	2.479136e-04
COL7A1	2.517122e-04
MSH3	2.581748e-04
TCF12	2.648433e-04
CYP11B2	2.742344e-04
HIST1H4B	3.024600e-04
ATP10D	3.139468e-04
IFT122	3.184563e-04
ARHGAP18	3.350402e-04
TMEM255B	3.388997e-04
SETDB1	3.599196e-04
ASXL1	3.738866e-04
CDKN1B	3.790182e-04
RBM10	3.910333e-04
IL6ST	4.022542e-04
NRD1	4.130560e-04
EPAS1	4.171227e-04
UTP20	4.363649e-04
ZBTB20	4.432416e-04
MARK2	4.788217e-04
PLXNB2	5.151142e-04
KDM5C	5.602920e-04
RXRA	5.702431e-04
NR3C1	5.709559e-04
TMEM156	5.869857e-04
SCAF4	6.013513e-04
ZBTB45	6.145969e-04
MAGI1	6.421573e-04
IRF6	6.449394e-04
TNN	6.587339e-04
PPP2R5B	6.672848e-04
DYRK1A	6.691904e-04
C9orf131	6.810903e-04
ZEB2	7.277815e-04
CNTLN	7.349052e-04
RHOB	7.402010e-04
SLC3A2	7.536009e-04
TBC1D24	7.687937e-04
EIF2S3	7.815460e-04
ZZZ3	7.948363e-04
FGF19	7.974711e-04
PZP	8.172603e-04
ZBTB7B	8.464262e-04
ALB	8.626423e-04
ERCC2	8.948899e-04
CLCN2	9.243133e-04
CREB3L4	9.342357e-04
ZCRB1	9.659523e-04
DOCK3	9.915403e-04
CERKL	1.014305e-03
MUC17	1.042967e-03
PLSCR1	1.092642e-03
C3	1.103072e-03
H3F3A	1.127503e-03
KLKB1	1.137729e-03
NUP210L	1.142510e-03
AMH	1.146147e-03
TRMT1	1.192103e-03
AKAP13	1.208489e-03
C1orf222	1.214827e-03
MAP3K4	1.285957e-03
SIGLEC8	1.299426e-03
MAP4K2	1.327886e-03
MPRIP	1.363004e-03
ABCA6	1.370805e-03
NES	1.385441e-03
ZMPSTE24	1.405337e-03
FOXP1	1.447820e-03
TNFRSF9	1.470870e-03
RANBP2	1.505486e-03
TTK	1.513879e-03
BTBD11	1.555885e-03
FAM134A	1.588051e-03
TDRD3	1.596249e-03
LAMA2	1.629537e-03
ATP2A2	1.646393e-03
DDR2	1.674638e-03
HECW2	1.699482e-03
CDH11	1.732060e-03
ACTRT3	1.797476e-03
GSDMC	1.818905e-03
LGALS2	1.830200e-03
RIPPLY3	1.871592e-03
DEFB116	1.874689e-03
SENP6	1.888181e-03
FGF23	1.890828e-03
NUMA1	1.901605e-03
SPO11	1.924080e-03
ST3GAL6	1.934277e-03
MTIF3	1.976240e-03
ZNF521	2.005819e-03
PLCG1	2.040846e-03
BRWD1	2.061447e-03
ACACA	2.065028e-03
TRIP4	2.073880e-03
MYH9	2.150969e-03
TRRAP	2.168341e-03
ACVR1B	2.210587e-03
ATF7IP	2.222741e-03
RPL5	2.262424e-03
SVIL	2.292987e-03
MEN1	2.332860e-03
ATG2B	2.364997e-03
NIP7	2.365091e-03
DIRAS1	2.371626e-03
AP1S1	2.376277e-03
F5	2.423955e-03
FRMD7	2.447790e-03
C1orf192	2.467387e-03
OR6C1	2.529619e-03
CAMTA2	2.620804e-03
UTRN	2.731600e-03
IFRD1	2.745884e-03
RQCD1	2.756561e-03
NBAS	2.783589e-03
MACF1	2.814466e-03
SYCP2	2.818021e-03
SMAD2	2.829238e-03
STAT3	2.890909e-03
ODAM	2.893398e-03
FAS	2.938296e-03
AKR1B15	3.100558e-03
PTPRU	3.252096e-03
FAM180A	3.262481e-03
NFKBIZ	3.265249e-03
SNRNP48	3.314650e-03
MCM4	3.317752e-03
MYH7B	3.342676e-03
CLMN	3.359430e-03
C6orf1	3.394312e-03
POU5F1	3.403640e-03
TAF2	3.416641e-03
GOLGA3	3.433514e-03
OR52B6	3.455659e-03
SRRT	3.522599e-03
OR4M2	3.638861e-03
NOP2	3.655495e-03
ABCG8	3.670638e-03
CPNE9	3.703234e-03
TCEB3CL	3.724454e-03
C6ORF165	3.730094e-03
GPLD1	3.914029e-03
DCAF11	3.923438e-03
RALGAPB	3.967595e-03
COL5A2	4.079647e-03
SLC26A3	4.160047e-03
EGR1	4.194523e-03
NAP1L1	4.208666e-03
ROCK2	4.244636e-03
TLR5	4.341570e-03
CCDC110	4.418028e-03
RIT1	4.444334e-03
SNW1	4.570375e-03
PCDHGC5	4.609517e-03
USP9X	4.629355e-03
SMC3	4.640452e-03
PTPN3	4.653450e-03
MRI1	4.697069e-03
TECTB	4.756709e-03
CRIM1	4.763106e-03
EPG5	4.770728e-03
NMS	4.832654e-03
ZNF609	4.854804e-03
CD1D	4.858417e-03
ACTC1	4.883376e-03
JDP2	4.905134e-03
TXNIP	4.915691e-03
ARID5B	4.935700e-03
HNRNPUL2	5.035172e-03
ANAPC4	5.048321e-03
IFRD2	5.051143e-03
GANAB	5.178918e-03
WIF1	5.205687e-03
CCND1	5.214975e-03
CD79B	5.227663e-03
LY96	5.350953e-03
PKD1L1	5.391277e-03
ABCA10	5.412416e-03
LAMB4	5.412976e-03
LYN	5.417708e-03
SNAI1	5.501013e-03
C20orf194	5.605099e-03
THAP3	5.682217e-03
FZD10	5.712385e-03
SPANXD	5.730352e-03
HNRNPDL	5.732807e-03
MYLK	5.921606e-03
B4GALNT3	5.961993e-03
MYH6	5.962312e-03
MAX	6.018387e-03
PXK	6.018952e-03
CREBZF	6.025229e-03
DDX3X	6.051849e-03
CNBD1	6.146578e-03
COL12A1	6.218056e-03
USP26	6.222239e-03
PPP1R36	6.231592e-03
CSRNP2	6.254234e-03
DPAGT1	6.265400e-03
SLC9C2	6.272350e-03
GZMA	6.283864e-03
CCDC84	6.320634e-03
WRN	6.420396e-03
RPL26	6.497454e-03
NRXN3	6.504719e-03
FCHO1	6.505915e-03
LRP1	6.537323e-03
BCL2L11	6.566132e-03
POLR3H	6.593969e-03
PDE1B	6.625570e-03
MOAP1	6.683496e-03
DHX30	6.688041e-03
IRF2	6.710473e-03
COPS2	6.715169e-03
FZR1	6.726223e-03
IGF2R	6.820326e-03
CHEK2	6.834994e-03
ZNF816	6.844476e-03
KRT17	6.862881e-03
MRPS15	6.881785e-03
KAT6B	6.890939e-03
KLHDC2	6.960997e-03
ARL13A	6.997024e-03
KLK6	7.123579e-03
VPS8	7.137576e-03
PTPN4	7.161802e-03
C17orf62	7.168037e-03
IQSEC2	7.211789e-03
MB21D2	7.427064e-03
PDE1A	7.466720e-03
GDI2	7.698746e-03
EIF4ENIF1	7.714611e-03
TM6SF1	7.787036e-03
IGSF6	7.855896e-03
METTL3	7.906964e-03
AC007040.11	7.907753e-03
ABCG4	7.960231e-03
GLRA1	8.094449e-03
TBR1	8.109889e-03
ZMYM4	8.151437e-03
ADAMTS12	8.155528e-03
ARRDC3	8.162521e-03
FLNB	8.171595e-03
CPN1	8.174369e-03
ACCSL	8.175256e-03
TMEM102	8.296599e-03
TCF20	8.428120e-03
CLDN16	8.432605e-03
DLEC1	8.506012e-03
ARHGAP21	8.516535e-03
MVK	8.545850e-03
SSTR4	8.636438e-03
FAM169A	8.731387e-03
ITIH3	8.884070e-03
CD93	8.965442e-03
METTL21C	8.974047e-03
DMXL1	9.174804e-03
MATN4	9.227874e-03
SIN3A	9.280948e-03
XPOT	9.388539e-03
NUP214	9.441327e-03
COL11A1	9.466368e-03
NR1I3	9.601373e-03
CD99	9.601837e-03
PRKCQ	9.651533e-03
GALNTL5	9.688470e-03
ASTL	9.740312e-03
HAX1	9.790517e-03
SERPINE1	9.792886e-03
UBB	9.798467e-03
DHX9	9.835164e-03
STAT6	9.924630e-03
SLC30A6	9.931218e-03
AHR	1.019733e-02
ARV1	1.030594e-02
C5orf42	1.034220e-02
DOCK11	1.044228e-02
KDM3B	1.046881e-02
KRT84	1.054151e-02
TEAD4	1.064390e-02
COIL	1.068529e-02
DMTN	1.074233e-02
PUM1	1.080433e-02
NUDT14	1.082185e-02
RING1	1.091786e-02
ATXN2L	1.092027e-02
TMEM248	1.107135e-02
TCN2	1.107696e-02
UXS1	1.114154e-02
GNG12	1.115861e-02
GNAS	1.125344e-02
OR14C36	1.138335e-02
GRM3	1.138335e-02
CDC7	1.140941e-02
NCOR2	1.142037e-02
SEPT9	1.143285e-02
ZNF768	1.147260e-02
CDX2	1.151547e-02
LARP4B	1.152992e-02
OSBPL6	1.153193e-02
EPX	1.172339e-02
CYP11B1	1.173404e-02
INO80	1.177307e-02
FXYD5	1.186120e-02
FAM8A1	1.187699e-02
KLK15	1.191491e-02
ZCCHC6	1.192249e-02
FAM161B	1.193608e-02
GIP	1.210156e-02
AC004381.6	1.225994e-02
NDUFS1	1.228321e-02
EEPD1	1.230338e-02
EXO1	1.230501e-02
ACAA1	1.237553e-02
GRIA3	1.253472e-02
LMO3	1.254070e-02
POTEC	1.254112e-02
LRPPRC	1.268728e-02
DHX15	1.270632e-02
SLC27A5	1.284460e-02
PPARG	1.294537e-02
C11orf57	1.303069e-02
DNAJC17	1.303289e-02
TACC3	1.309951e-02
GNPTAB	1.313071e-02
GPX4	1.314714e-02
LRRC23	1.316570e-02
CELSR3	1.316959e-02
F13B	1.317594e-02
SH3TC2	1.321193e-02
MLLT1	1.323084e-02
PRSS48	1.325221e-02
TXNRD2	1.327014e-02
PCED1A	1.333298e-02
C15orf39	1.337491e-02
USP28	1.339567e-02
SGOL2	1.351722e-02
HIST1H2AL	1.352802e-02
ZDHHC7	1.376584e-02
SIRPB2	1.380506e-02
CANX	1.385084e-02
MXD3	1.390662e-02
ASB5	1.392904e-02
CKLF	1.393210e-02
STAMBPL1	1.407491e-02
EFTUD2	1.418561e-02
TRIM6	1.423530e-02
RAPGEF4	1.429566e-02
RASA2	1.438665e-02
C2orf71	1.441773e-02
ZNF43	1.448117e-02
HOXC6	1.452307e-02
ZCWPW1	1.455653e-02
PCCA	1.467039e-02
BCAS3	1.470042e-02
DIDO1	1.470335e-02
ADNP	1.471482e-02
TPR	1.471817e-02
MTFR2	1.478742e-02
HNF1B	1.481910e-02
GOLGA2	1.486979e-02
METTL14	1.493565e-02
GLRB	1.494415e-02
TFDP1	1.503352e-02
SLCO1B3	1.526657e-02
RARS2	1.529139e-02
DEFB115	1.529701e-02
AASDH	1.537710e-02
FGD6	1.545329e-02
HSP90AA1	1.550539e-02
CLLU1	1.555660e-02
PSIP1	1.562975e-02
SENP3	1.563687e-02
NRIP2	1.563923e-02
VPS53	1.570149e-02
RP11-770J1.5	1.572219e-02
TMEFF1	1.577242e-02
PLK1	1.579145e-02
SCCPDH	1.584068e-02
ATAD2	1.592827e-02
AKAP11	1.593544e-02
RNF157	1.599737e-02
GMPR	1.604520e-02
ANO9	1.618276e-02
C6	1.618910e-02
FAM81B	1.624293e-02
MAGEC1	1.627215e-02
IL17RB	1.629988e-02
PRPF8	1.652211e-02
HLA-DRA	1.664673e-02
WDR63	1.679679e-02
NPBWR2	1.681866e-02
ACSS2	1.686196e-02
FAM131B	1.705443e-02
NT5DC1	1.712656e-02
CT45A5	1.720035e-02
CHML	1.740809e-02
CLEC1A	1.745052e-02
RALA	1.757282e-02
MYOF	1.768082e-02
MRPS25	1.772205e-02
WNT16	1.772266e-02
SEC24D	1.784589e-02
G6PC	1.792230e-02
CYP2A6	1.794571e-02
STAG3	1.797880e-02
NALCN	1.799387e-02
FMO3	1.800744e-02
KIF5B	1.810597e-02
METAP1	1.816091e-02
C5orf34	1.821920e-02
LTBP1	1.829430e-02
CEP135	1.830526e-02
HSF4	1.834483e-02
ATP6V0B	1.836366e-02
CYSLTR2	1.846018e-02
DMXL2	1.846100e-02
GNA13	1.856379e-02
KRT6C	1.860641e-02
GAS2L1	1.866908e-02
IL10RB	1.867638e-02
LPCAT3	1.901233e-02
SPACA7	1.904613e-02
EXOSC5	1.909945e-02
C4orf21	1.911249e-02
PVRIG	1.912879e-02
CREB5	1.923106e-02
ZNF287	1.935977e-02
UROC1	1.948011e-02
CTSH	1.952437e-02
BCHE	1.954727e-02
SMC6	1.957652e-02
PLEKHA4	1.968185e-02
HAMP	1.969162e-02
AFMID	1.976651e-02
CHTF18	1.980297e-02
HS3ST5	1.984483e-02
CPS1	1.985060e-02
ZNF791	1.988109e-02
AQP6	1.991428e-02
EYA3	1.991846e-02
DDX17	1.999054e-02
DLGAP2	1.999079e-02
SLC15A2	2.021049e-02
KCNK18	2.030257e-02
USP12	2.050000e-02
NPM1	2.051767e-02
ZDHHC5	2.053360e-02
KLF3	2.054444e-02
DPF2	2.055015e-02
SYT1	2.069755e-02
FPGT	2.091041e-02
BTF3L4	2.095125e-02
GDF6	2.100601e-02
PRF1	2.112422e-02
FLT3	2.118932e-02
SSB	2.125095e-02
DNAJC13	2.131284e-02
CHMP2A	2.133657e-02
TBC1D2B	2.137457e-02
AGBL4	2.140310e-02
STAG1	2.145805e-02
FLNC	2.146794e-02
HACE1	2.147607e-02
RAP1A	2.155774e-02
JMJD1C	2.167164e-02
CLEC1B	2.171762e-02
MTF1	2.174981e-02
TEX10	2.176403e-02
LECT2	2.181407e-02
SYCP3	2.184533e-02
ARID4A	2.209610e-02
OR8G5	2.210494e-02
ZNF534	2.215565e-02
PCDHA10	2.215565e-02
PDGFRA	2.221177e-02
CLIC4	2.227379e-02
WDR55	2.229905e-02
XRRA1	2.229936e-02
ALG10	2.232485e-02
PYHIN1	2.235199e-02
EML1	2.244985e-02
RPF2	2.246440e-02
CPA4	2.246441e-02
FHOD3	2.249801e-02
A2M	2.266165e-02
PAXBP1	2.266698e-02
UBE4A	2.284749e-02
CATSPERD	2.285117e-02
KRTCAP2	2.286288e-02
BRWD3	2.288538e-02
LDLRAD2	2.294122e-02
ATP11A	2.294687e-02
USP7	2.294752e-02
POT1	2.295165e-02
EFEMP2	2.301912e-02
TRAM2	2.308137e-02
STOML2	2.308282e-02
KRTAP10-12	2.320961e-02
ZNF157	2.322631e-02
FNIP1	2.327709e-02
IFNA4	2.329201e-02
DNAJC14	2.350334e-02
RBP5	2.350717e-02
TXLNB	2.352339e-02
ERBB4	2.352808e-02
FAHD2A	2.364649e-02
FOXN3	2.374363e-02
VWA7	2.394580e-02
OR1B1	2.397322e-02
PYGL	2.407325e-02
LETMD1	2.408963e-02
ACADS	2.427421e-02
PNMA5	2.430111e-02
LMBRD2	2.434376e-02
EPB41L5	2.434954e-02
TRMU	2.436885e-02
SMC1A	2.456868e-02
AP2B1	2.467888e-02
TBC1D31	2.472926e-02
CHUK	2.484735e-02
YTHDC1	2.485089e-02
ILK	2.486043e-02
CSNK1A1	2.489469e-02
NME8	2.489493e-02
ADHFE1	2.493940e-02
ATRNL1	2.525477e-02
GPX5	2.526198e-02
VPS45	2.529680e-02
MTA2	2.541444e-02
EIF2S2	2.542106e-02
ZFP36L1	2.553202e-02
GABRA2	2.553241e-02
CCAR1	2.553495e-02
PPP1R13B	2.561291e-02
RTN2	2.567145e-02
TAF4B	2.571297e-02
KIAA0907	2.587565e-02
TMPRSS6	2.599772e-02
ENDOV	2.603273e-02
WNT9A	2.641835e-02
SETX	2.654272e-02
CPEB2	2.663383e-02
INSIG1	2.663629e-02
SYNE2	2.671213e-02
BPIFC	2.680315e-02
GAD2	2.692487e-02
ATP6V1C2	2.696603e-02
PPM1J	2.713624e-02
WWC3	2.734443e-02
HEATR5B	2.739763e-02
APAF1	2.755673e-02
CASP10	2.770521e-02
CAMK2G	2.778751e-02
UIMC1	2.780575e-02
IFT74	2.797018e-02
DIS3	2.801167e-02
PAX6	2.817029e-02
MROH2B	2.818833e-02
HAUS8	2.826143e-02
FABP9	2.837330e-02
PTPRK	2.837389e-02
NUP205	2.846452e-02
C12orf65	2.850046e-02
DCAF13	2.852601e-02
C5	2.859179e-02
DBNDD1	2.880938e-02
FIGLA	2.912167e-02
RMDN3	2.917903e-02
IFNL3	2.919703e-02
MBD6	2.920218e-02
PPP1R10	2.924038e-02
STIL	2.928719e-02
B3GAT3	2.930264e-02
PAX2	2.951296e-02
PDCL3	2.957187e-02
GTPBP10	2.958470e-02
PEBP1	2.964667e-02
NKIRAS2	2.967625e-02
ZDHHC4	2.978547e-02
OR5B21	2.987577e-02
SIRPA	2.988747e-02
C6orf47	3.002856e-02
SSRP1	3.033833e-02
DNAJC28	3.037312e-02
MRPL40	3.039535e-02
WDR47	3.054816e-02
MYCT1	3.057381e-02
ZNF250	3.087783e-02
C19orf52	3.092594e-02
HAGHL	3.093286e-02
OR51E1	3.096075e-02
IL27RA	3.120554e-02
SORBS1	3.123382e-02
LIPK	3.145560e-02
SEC23IP	3.147249e-02
TSNAXIP1	3.147818e-02
LRSAM1	3.158641e-02
IQGAP3	3.177922e-02
C9orf96	3.190047e-02
PIK3C2B	3.190970e-02
SGIP1	3.195725e-02
MYOZ1	3.213371e-02
MTSS1L	3.214858e-02
SMC1B	3.220786e-02
PCDHGC3	3.226102e-02
PPP6C	3.244044e-02
CSN3	3.247555e-02
RPS3	3.253464e-02
ACTL9	3.254599e-02
SFXN4	3.260141e-02
RGL2	3.266004e-02
TMEM139	3.270293e-02
LCA5	3.278049e-02
HCFC2	3.278920e-02
ATF7IP2	3.290374e-02
MRPL24	3.300254e-02
TFPI2	3.303519e-02
SGK1	3.306156e-02
HTR2C	3.307226e-02
GPR133	3.312993e-02
MIIP	3.323835e-02
MYF5	3.340832e-02
ANKRD26	3.378869e-02
SIK3	3.392470e-02
SEPT14	3.394637e-02
CATSPER2	3.395523e-02
MEFV	3.399959e-02
PROCA1	3.404332e-02
HMHA1	3.409434e-02
AGPAT3	3.432419e-02
SV2C	3.455005e-02
CHL1	3.461780e-02
ABCB1	3.476224e-02
PDE9A	3.501273e-02
PML	3.506686e-02
PCDHB16	3.514402e-02
ZNF135	3.515355e-02
FGF7	3.518034e-02
IKZF2	3.533109e-02
CUEDC2	3.534251e-02
EFHD1	3.543060e-02
MYO3B	3.543098e-02
ECI2	3.552686e-02
PLEKHA6	3.557114e-02
HLA-DQA2	3.558496e-02
ABCF3	3.568379e-02
KIAA1549L	3.575767e-02
COL19A1	3.591897e-02
TRIM14	3.607670e-02
PPP2R5E	3.624729e-02
PTPRC	3.629220e-02
HIST1H4K	3.634756e-02
ATN1	3.637310e-02
METTL8	3.659139e-02
MGAT2	3.665591e-02
SUGP2	3.667055e-02
IRAK4	3.704066e-02
RALGPS2	3.704249e-02
PTPRF	3.719707e-02
GLB1L3	3.726832e-02
ZNF483	3.732829e-02
FAM179B	3.732920e-02
PPM1D	3.740112e-02
RAX2	3.744680e-02
IARS	3.745113e-02
SOX9	3.754344e-02
FBXO42	3.763236e-02
AGAP6	3.771043e-02
SF1	3.788260e-02
DNMT3L	3.814688e-02
ESF1	3.816517e-02
SLX4	3.830585e-02
KIAA1429	3.848332e-02
GCN1L1	3.860282e-02
DDX52	3.879179e-02
MAP1B	3.887673e-02
AMZ2	3.890784e-02
METTL12	3.895801e-02
CHST13	3.898162e-02
CAPN6	3.901141e-02
HTR3E	3.904076e-02
ANXA7	3.910998e-02
SERPINB13	3.933555e-02
RBMXL1	3.936530e-02
VSTM4	3.936530e-02
KCNE3	3.939637e-02
LATS1	3.944253e-02
LINS	3.947804e-02
UPF1	3.958284e-02
BMP5	3.967013e-02
OR4X1	3.973642e-02
AKAP14	3.975024e-02
GNAL	4.005505e-02
ITGAD	4.013634e-02
SMARCAD1	4.057517e-02
AIM1L	4.080690e-02
EDC3	4.095861e-02
ZC3H12A	4.103542e-02
SMPD2	4.106047e-02
AFM	4.131478e-02
NAT9	4.133324e-02
ATP8A2	4.146209e-02
AGO3	4.150964e-02
